model,partition,optimiser,driver,seed,shared,round,n_clients,disp_rms_coord,disp_mean_l2,disp_max_l2,disp_rel_to_weights,delta_rms,delta_disp_rel,weights_rms,min_pair_l2,krum_idx_flower,krum_idx_ref,krum_sel_agree,krum_score_best,krum_score_margin_rel,gap_krum,relgap_krum,gap_multikrum3,relgap_multikrum3,gap_median,relgap_median,gap_trimmed,relgap_trimmed,noise_fedavg,noise_krum,noise_multikrum3,noise_median,noise_trimmed,train_loss,train_acc,test_loss,test_acc
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,1903,16,2.967442533308e-03,7.221978413616e-02,1.230463023722e-01,2.665810863506e-03,1.939875354888e-04,1.529707837069e+01,1.113148188392e+00,4.797140067838e-02,1,1,1,8.963896615524e-02,5.456600317273e-02,6.826692822075e-03,1.455733915721e-03,4.435183643064e-03,9.457650168148e-04,2.257543969296e-03,4.814019625592e-04,1.486946197953e-03,3.170785719569e-04,8.881784197001e-16,4.440892098501e-16,8.881784197001e-16,0.000000000000e+00,8.881784197001e-16,5.026799631192e-02,9.944367176634e-01,8.008692902505e-02,9.805013927577e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,1904,16,2.966840603427e-03,7.220468500403e-02,1.230253873625e-01,2.664857416820e-03,1.939134035902e-04,1.529982223249e+01,1.113320579443e+00,4.796394354925e-02,1,1,1,8.960013052755e-02,5.458171861207e-02,6.825095836552e-03,1.455064503083e-03,4.434007070680e-03,9.453004689564e-04,2.257694662155e-03,4.813253088855e-04,1.486667992411e-03,3.169476114961e-04,8.881784197001e-16,4.440892098501e-16,8.881784197001e-16,0.000000000000e+00,8.881784197001e-16,5.025141864251e-02,9.944367176634e-01,8.008027971857e-02,9.805013927577e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,1905,16,2.966238992254e-03,7.218959392905e-02,1.230044830542e-01,2.663904699069e-03,1.938393353765e-04,1.530256480962e+01,1.113492908846e+00,4.795649046689e-02,1,1,1,8.956132571048e-02,5.459744513527e-02,6.823499572788e-03,1.454395670631e-03,4.432831182522e-03,9.448363573158e-04,2.257844953945e-03,4.812486453535e-04,1.486389907569e-03,3.168167629203e-04,1.332267629550e-15,4.440892098501e-16,8.881784197001e-16,0.000000000000e+00,8.881784197001e-16,5.023485362510e-02,9.944367176634e-01,8.007363856035e-02,9.805013927577e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,1906,16,2.965637699533e-03,7.217451090481e-02,1.229835894389e-01,2.662952709405e-03,1.937653307621e-04,1.530530610336e+01,1.113665176651e+00,4.794904142543e-02,1,1,1,8.952255167159e-02,5.461318270141e-02,6.821904030648e-03,1.453727417671e-03,4.431655977849e-03,9.443726812545e-04,2.257994845171e-03,4.811719720238e-04,1.486111943345e-03,3.166860260805e-04,1.332267629550e-15,4.440892098501e-16,8.881784197001e-16,0.000000000000e+00,8.881784197001e-16,5.021830124407e-02,9.944367176634e-01,8.006700553830e-02,9.805013927577e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,1907,16,2.965036725009e-03,7.215943592487e-02,1.229627065088e-01,2.662001446981e-03,1.936913896613e-04,1.530804611497e+01,1.113837382910e+00,4.794159641903e-02,1,1,1,8.948380837845e-02,5.462893126967e-02,6.820309209994e-03,1.453059743507e-03,4.430481455923e-03,9.439094401352e-04,2.258144336333e-03,4.810952889564e-04,1.485834099657e-03,3.165554008281e-04,8.881784197001e-16,4.440892098501e-16,8.881784197001e-16,0.000000000000e+00,8.881784197001e-16,5.020176148380e-02,9.944367176634e-01,8.006038064034e-02,9.805013927577e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,1908,16,2.964436068424e-03,7.214436898282e-02,1.229418342556e-01,2.661050910953e-03,1.936175119889e-04,1.531078484572e+01,1.114009527673e+00,4.793415544185e-02,1,1,1,8.944509579869e-02,5.464469079939e-02,6.818715110689e-03,1.452392647446e-03,4.429307616006e-03,9.434466333222e-04,2.258293427934e-03,4.810185962111e-04,1.485556376425e-03,3.164248870147e-04,8.881784197001e-16,4.440892098501e-16,8.881784197001e-16,0.000000000000e+00,8.881784197001e-16,5.018523432870e-02,9.944367176634e-01,8.005376385445e-02,9.805013927577e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,1909,16,2.963835729525e-03,7.212931007223e-02,1.229209726715e-01,2.660101100475e-03,1.935436976595e-04,1.531352229686e+01,1.114181610990e+00,4.792671848806e-02,1,1,1,8.940641389995e-02,5.466046125002e-02,6.817121732595e-03,1.451726128796e-03,4.428134457362e-03,9.429842601807e-04,2.258442120473e-03,4.809418938477e-04,1.485278773566e-03,3.162944844921e-04,8.881784197001e-16,4.440892098501e-16,8.881784197001e-16,0.000000000000e+00,8.881784197001e-16,5.016871976322e-02,9.944367176634e-01,8.004715516859e-02,9.805013927577e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,1910,16,2.963235708054e-03,7.211425918669e-02,1.229001217482e-01,2.659152014706e-03,1.934699465880e-04,1.531625846966e+01,1.114353632913e+00,4.791928555185e-02,1,1,1,8.936776264993e-02,5.467624258117e-02,6.815529075572e-03,1.451060186866e-03,4.426961979255e-03,9.425223200775e-04,2.258590414450e-03,4.808651819256e-04,1.485001290999e-03,3.161641931124e-04,1.332267629550e-15,4.440892098501e-16,8.881784197001e-16,0.000000000000e+00,4.440892098501e-16,5.015221777181e-02,9.944367176634e-01,8.004055457077e-02,9.805013927577e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,1911,16,2.962636003757e-03,7.209921631981e-02,1.228792814779e-01,2.658203652803e-03,1.933962586896e-04,1.531899336539e+01,1.114525593490e+00,4.791185662743e-02,1,1,1,8.932914201634e-02,5.469203475253e-02,6.813937139480e-03,1.450394820965e-03,4.425790180951e-03,9.420608123804e-04,2.258738310364e-03,4.807884605046e-04,1.484723928643e-03,3.160340127279e-04,8.881784197001e-16,4.440892098501e-16,8.881784197001e-16,0.000000000000e+00,8.881784197001e-16,5.013572833898e-02,9.944367176634e-01,8.003396204903e-02,9.805013927577e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,1912,16,2.962036616378e-03,7.208418146516e-02,1.228584518523e-01,2.657256013926e-03,1.933226338794e-04,1.532172698529e+01,1.114697492772e+00,4.790443170902e-02,1,1,1,8.929055196693e-02,5.470783772397e-02,6.812345924177e-03,1.449730030404e-03,4.424619061719e-03,9.415997364589e-04,2.258885808712e-03,4.807117296438e-04,1.484446686416e-03,3.159039431914e-04,8.881784197001e-16,4.440892098501e-16,8.881784197001e-16,0.000000000000e+00,8.881784197001e-16,5.011925144924e-02,9.944367176634e-01,8.002737759142e-02,9.805013927577e-01
