model,partition,optimiser,driver,seed,shared,round,n_clients,disp_rms_coord,disp_mean_l2,disp_max_l2,disp_rel_to_weights,delta_rms,delta_disp_rel,weights_rms,min_pair_l2,krum_idx_flower,krum_idx_ref,krum_sel_agree,krum_score_best,krum_score_margin_rel,gap_krum,relgap_krum,gap_multikrum3,relgap_multikrum3,gap_median,relgap_median,gap_trimmed,relgap_trimmed,noise_fedavg,noise_krum,noise_multikrum3,noise_median,noise_trimmed,train_loss,train_acc,test_loss,test_acc
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,11,16,9.953186950101e-03,2.496430492086e-01,3.543607259610e-01,5.341764973289e-02,1.085099934965e-02,9.172599342590e-01,1.863276838249e-01,2.436013446122e-01,1,1,1,1.170392927061e+00,1.141596661760e-01,2.928933469910e-02,4.411193300859e-02,1.755745765779e-02,2.644284699390e-02,6.721838832762e-03,1.012359301881e-02,5.502115850769e-03,8.286598801510e-03,1.110223024625e-16,5.551115123126e-17,1.110223024625e-16,0.000000000000e+00,1.110223024625e-16,8.302776496570e-01,9.102920723227e-01,8.466261873692e-01,9.136490250696e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,12,16,9.722446446007e-03,2.437779823522e-01,3.477025739998e-01,4.952138927422e-02,1.013305077906e-02,9.594787056724e-01,1.963282248034e-01,2.389284921166e-01,1,1,1,1.107430759584e+00,1.164933808430e-01,2.774149675862e-02,3.982886596088e-02,1.707739817677e-02,2.451826622267e-02,6.383386939280e-03,9.164720454459e-03,5.382909392354e-03,7.728320448356e-03,2.220446049250e-16,5.551115123126e-17,1.110223024625e-16,0.000000000000e+00,1.110223024625e-16,7.856675837934e-01,9.130737134910e-01,8.013891231058e-01,9.108635097493e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,13,16,9.516232769711e-03,2.385315679373e-01,3.417053540269e-01,4.626518512318e-02,9.497420688082e-03,1.001980756907e+00,2.056888510091e-01,2.349037760668e-01,1,1,1,1.052858247167e+00,1.185935868440e-01,2.635869036656e-02,3.627412567043e-02,1.664629226800e-02,2.290818281481e-02,6.069424676461e-03,8.352580131997e-03,5.270676175051e-03,7.253363778063e-03,1.110223024625e-16,1.110223024625e-16,1.110223024625e-16,0.000000000000e+00,1.110223024625e-16,7.464632385187e-01,9.158553546592e-01,7.615365413327e-01,9.136490250696e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,14,16,9.330944340800e-03,2.338130107101e-01,3.362687011160e-01,4.350485185255e-02,8.932389039973e-03,1.044619115787e+00,2.144805451223e-01,2.314255468530e-01,1,1,1,1.005258493989e+00,1.194690429367e-01,2.567400396833e-02,3.401968187409e-02,1.625900240446e-02,2.154420830005e-02,6.047896528733e-03,8.013846074369e-03,5.164786678204e-03,6.843669571633e-03,2.220446049250e-16,1.110223024625e-16,1.110223024625e-16,0.000000000000e+00,1.110223024625e-16,7.117725222063e-01,9.172461752434e-01,7.261912831712e-01,9.220055710306e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,15,16,9.163574962024e-03,2.295465552180e-01,3.313093999044e-01,4.113573454072e-02,8.427986328055e-03,1.087279286574e+00,2.227643450235e-01,2.284074681873e-01,1,1,1,9.634825895873e-01,1.195627953623e-01,2.527362183057e-02,3.236667317040e-02,1.591057974679e-02,2.037588985339e-02,6.068319382732e-03,7.771395468019e-03,5.064642245350e-03,6.486035969803e-03,1.110223024625e-16,1.110223024625e-16,1.110223024625e-16,0.000000000000e+00,2.220446049250e-16,6.808790179735e-01,9.186369958275e-01,6.946473772336e-01,9.247910863510e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,16,16,9.011618095272e-03,2.256690705645e-01,3.267587641528e-01,3.908021326622e-02,7.975789367738e-03,1.129871625212e+00,2.305928586900e-01,2.257769990966e-01,1,1,1,9.265976047261e-01,1.194867210271e-01,2.488853045068e-02,3.090274065972e-02,1.559643747479e-02,1.936525193619e-02,6.069636810723e-03,7.536339384605e-03,4.969695794377e-03,6.170602181420e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,1.110223024625e-16,6.532034568286e-01,9.193324061196e-01,6.663327315049e-01,9.247910863510e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,17,16,8.872980433832e-03,2.221278626477e-01,3.225601222952e-01,3.727961754437e-02,7.568700346951e-03,1.172325502014e+00,2.380115735702e-01,2.234735378896e-01,1,1,1,8.938432318113e-01,1.192517505077e-01,2.451874142503e-02,2.958642770652e-02,1.531242642975e-02,1.847729415315e-02,6.054764830832e-03,7.306201360097e-03,4.879457609448e-03,5.887974317540e-03,2.220446049250e-16,1.110223024625e-16,1.110223024625e-16,0.000000000000e+00,1.110223024625e-16,6.282741107868e-01,9.207232267038e-01,6.407804255310e-01,9.247910863510e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,18,16,8.745908290231e-03,2.188788086933e-01,3.186666090701e-01,3.568884963364e-02,7.200738348971e-03,1.214584930930e+00,2.450599663483e-01,2.214465797990e-01,1,1,1,8.645968533934e-01,1.188722427131e-01,2.416403007565e-02,2.836232567401e-02,1.505485211607e-02,1.767050518284e-02,6.026255428893e-03,7.073266277767e-03,4.793493882000e-03,5.626322851446e-03,2.220446049250e-16,1.110223024625e-16,1.110223024625e-16,0.000000000000e+00,2.220446049250e-16,6.057040573987e-01,9.228094575800e-01,6.176066344682e-01,9.247910863510e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,19,16,8.628926692713e-03,2.158848138235e-01,3.150393133888e-01,3.427272228997e-02,6.866855101988e-03,1.256605325808e+00,2.517724334736e-01,2.192889804071e-01,1,1,1,8.383458659251e-01,1.183644171619e-01,2.382400318510e-02,2.725609912748e-02,1.482045868293e-02,1.695550020868e-02,5.986319292502e-03,6.848710973445e-03,4.711422100126e-03,5.390151554075e-03,3.330669073875e-16,1.110223024625e-16,1.665334536938e-16,0.000000000000e+00,2.220446049250e-16,5.851736800839e-01,9.248956884562e-01,5.964936114571e-01,9.247910863510e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,20,16,8.520789709031e-03,2.131145529548e-01,3.116457641862e-01,3.300341038650e-02,6.562777788351e-03,1.298351092148e+00,2.581790672311e-01,2.150540743919e-01,1,1,1,8.142794705386e-01,1.181637235542e-01,2.349815274475e-02,2.625097218891e-02,1.460639599673e-02,1.631754203215e-02,6.018094642516e-03,6.723117208700e-03,4.632905389739e-03,5.175652395358e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,5.664171411368e-01,9.276773296245e-01,5.771765121521e-01,9.275766016713e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,21,16,8.420440174379e-03,2.105414518988e-01,3.084587099172e-01,3.185864324621e-02,6.284877574340e-03,1.339793826495e+00,2.643063017249e-01,2.111913000993e-01,1,1,1,7.924365032607e-01,1.178856275052e-01,2.318589768871e-02,2.533325414363e-02,1.441017955496e-02,1.574477494131e-02,6.129148719056e-03,6.696798384457e-03,4.557646829683e-03,4.979752217638e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,5.492118688022e-01,9.283727399166e-01,5.594331377646e-01,9.275766016713e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,22,16,8.326977089539e-03,2.081428635155e-01,3.054551417793e-01,3.082039995495e-02,6.030060855428e-03,1.380910954165e+00,2.701774507051e-01,2.076577868045e-01,1,1,1,7.725900005192e-01,1.174663036572e-01,2.288661563342e-02,2.449165068916e-02,1.478630199916e-02,1.582326322722e-02,6.227591691011e-03,6.664331798722e-03,4.485384194002e-03,4.799943541051e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,5.333703369986e-01,9.297635605007e-01,5.430759009562e-01,9.275766016713e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,23,16,8.239629193890e-03,2.058994007501e-01,3.026155141404e-01,2.987395275400e-02,5.795679796103e-03,1.421684683034e+00,2.758131560875e-01,2.044164882263e-01,1,1,1,7.544803027209e-01,1.168862651927e-01,2.259966651102e-02,2.371675467478e-02,1.447591998730e-02,1.519145615990e-02,6.314508183931e-03,6.626630592850e-03,4.415885284701e-03,4.634159885418e-03,3.330669073875e-16,1.110223024625e-16,1.110223024625e-16,0.000000000000e+00,1.110223024625e-16,5.187335963065e-01,9.304589707928e-01,5.279454920602e-01,9.303621169916e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,24,16,8.157733482043e-03,2.037943951059e-01,2.999231222605e-01,2.900715550822e-02,5.579458902822e-03,1.462101186536e+00,2.812317629604e-01,2.014352880817e-01,1,1,1,7.378878630934e-01,1.160712010815e-01,2.232440976322e-02,2.300066337342e-02,1.417946734814e-02,1.460899341788e-02,6.390889098870e-03,6.584482652802e-03,4.348943877499e-03,4.480682589918e-03,2.220446049250e-16,1.110223024625e-16,1.110223024625e-16,0.000000000000e+00,2.220446049250e-16,5.051661496969e-01,9.304589707928e-01,5.139058528714e-01,9.303621169916e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,25,16,8.080717673827e-03,2.018134552757e-01,2.973636045318e-01,2.820990747192e-02,5.379434755652e-03,1.502149954572e+00,2.864496341177e-01,1.986862567532e-01,1,1,1,7.226262378135e-01,1.151991350245e-01,2.206021651044e-02,2.233668657657e-02,1.389608451653e-02,1.407023744941e-02,6.457637970143e-03,6.538568435889e-03,4.284376239759e-03,4.338070263197e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,4.925518668780e-01,9.304589707928e-01,5.008401619136e-01,9.331476323120e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,26,16,8.008085850192e-03,1.999441058544e-01,2.949245429647e-01,2.747374427189e-02,5.193906467829e-03,1.541823269209e+00,2.914814147989e-01,1.961450319965e-01,1,1,1,7.085364388938e-01,1.142840776336e-01,2.180647786240e-02,2.171912097210e-02,1.362497929025e-02,1.357039753574e-02,6.515577790263e-03,6.489476343808e-03,4.222018155978e-03,4.205104724142e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,4.807907057664e-01,9.304589707928e-01,4.886476070038e-01,9.331476323120e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,27,16,7.939406631862e-03,1.981754902716e-01,2.925951411569e-01,2.679152245362e-02,5.021394865106e-03,1.581115774629e+00,2.963402563481e-01,1.937903013541e-01,1,1,1,6.954823586327e-01,1.133385773661e-01,2.156261031054e-02,2.114307363989e-02,1.336542015652e-02,1.310537353909e-02,6.565457840563e-03,6.437715870365e-03,4.161722391542e-03,4.080749117381e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,4.697960651306e-01,9.311543810848e-01,4.772407744932e-01,9.331476323120e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,28,16,7.874303407916e-03,1.964981254224e-01,2.903659634600e-01,2.615717369214e-02,4.860608748056e-03,1.620024119626e+00,3.010380058868e-01,1.916033680608e-01,1,1,1,6.833470416599e-01,1.123737434208e-01,2.132805894675e-02,2.060432245858e-02,1.311673047184e-02,1.267163340644e-02,6.607960265431e-03,6.383728797936e-03,4.125008452375e-03,3.985032323350e-03,4.440892098501e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,4.594926339164e-01,9.332406119611e-01,4.665435245912e-01,9.331476323120e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,29,16,7.812446223983e-03,1.949036980993e-01,2.882287226152e-01,2.556551146635e-02,4.710416913014e-03,1.658546656963e+00,3.055853677822e-01,1.895677856646e-01,1,1,1,6.720296314962e-01,1.113993059140e-01,2.110229908965e-02,2.009719202774e-02,1.287828335985e-02,1.226488794282e-02,6.599269189686e-03,6.284944573309e-03,4.110335139867e-03,3.914558989677e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,4.498146338464e-01,9.332406119611e-01,4.564892522141e-01,9.331476323120e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,30,16,7.753545019912e-03,1.933848953755e-01,2.861761059164e-01,2.501207766233e-02,4.569824864161e-03,1.696683188172e+00,3.099920416283e-01,1.876690493922e-01,1,1,1,6.614428571208e-01,1.104236998134e-01,2.088483676575e-02,1.954547591862e-02,1.264949721455e-02,1.183827510662e-02,6.516488765453e-03,6.098581265812e-03,4.095789007546e-03,3.833122868648e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,4.407043753078e-01,9.332406119611e-01,4.470194554599e-01,9.331476323120e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,31,16,7.697343969598e-03,1.919352626912e-01,2.842016321317e-01,2.449301986478e-02,4.437955357285e-03,1.734434745262e+00,3.142668405976e-01,1.858943345523e-01,1,1,1,6.515109543755e-01,1.094541626692e-01,2.067520838621e-02,1.902860864619e-02,1.242983171623e-02,1.143990420062e-02,6.436250514733e-03,5.923659384993e-03,4.081353527280e-03,3.756309371427e-03,3.330669073875e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,4.321110642800e-01,9.339360222531e-01,4.380825509965e-01,9.359331476323e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,32,16,7.643616724905e-03,1.905490846469e-01,2.822995330933e-01,2.400499245047e-02,4.314032082968e-03,1.771803402919e+00,3.184177933267e-01,1.842322740800e-01,1,1,1,6.421679394651e-01,1.084968389116e-01,2.047297987574e-02,1.854332615963e-02,1.221878428413e-02,1.106711888694e-02,6.358424392475e-03,5.759119487569e-03,4.067015681402e-03,3.683684482390e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,4.239898115744e-01,9.339360222531e-01,4.296328887588e-01,9.359331476323e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,33,16,7.592162404324e-03,1.892212844890e-01,2.804646551710e-01,2.354507630055e-02,4.197365930739e-03,1.808792116199e+00,3.224522319406e-01,1.826727687805e-01,1,1,1,6.333561690526e-01,1.075568855592e-01,2.037046356807e-02,1.816946060857e-02,1.201588690373e-02,1.071758544153e-02,6.282887499176e-03,5.604029409684e-03,4.052765342729e-03,3.614869146420e-03,4.440892098501e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,4.163008060127e-01,9.346314325452e-01,4.216299284131e-01,9.359331476323e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,34,16,7.542802197630e-03,1.879473390494e-01,2.786923768546e-01,2.311071319331e-02,4.087343382641e-03,1.845404579822e+00,3.263768683613e-01,1.812068249928e-01,1,1,1,6.250251347842e-01,1.066385757600e-01,2.045589733515e-02,1.797873807453e-02,1.182070327800e-02,1.038924495024e-02,6.209523866887e-03,5.457565676106e-03,4.038594758842e-03,3.549530786587e-03,3.330669073875e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,4.090086211552e-01,9.360222531293e-01,4.140375478085e-01,9.359331476323e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,35,16,7.495376482043e-03,1.867232065117e-01,2.769785394511e-01,2.269965185885e-02,3.983416670086e-03,1.881645105904e+00,3.301978606831e-01,1.798264153286e-01,1,1,1,6.171304504574e-01,1.057453977725e-01,2.053268951014e-02,1.779233418848e-02,1.163282626024e-02,1.008027381296e-02,6.093682338522e-03,5.280400921266e-03,4.024498123625e-03,3.487376338159e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,4.020816313772e-01,9.360222531293e-01,4.068234596653e-01,9.359331476323e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,36,16,7.449742364737e-03,1.855452648657e-01,2.753193885193e-01,2.230990336233e-02,3.885095396169e-03,1.917518517585e+00,3.339208710925e-01,1.785243588958e-01,1,1,1,6.096329981779e-01,1.048801478787e-01,2.060139097426e-02,1.761004688578e-02,1.145187553399e-02,9.789050910970e-03,5.986995532469e-03,5.117677353122e-03,4.010471221544e-03,3.428146494270e-03,3.330669073875e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,3.954915179192e-01,9.360222531293e-01,3.999587174536e-01,9.387186629526e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,37,16,7.405771581998e-03,1.844102593002e-01,2.737115241353e-01,2.193970399892e-02,3.791939380392e-03,1.953030056412e+00,3.375511165675e-01,1.765366548485e-01,1,1,1,6.024982062576e-01,1.040450163674e-01,2.066252282542e-02,1.743170115319e-02,1.127749551041e-02,9.514130155108e-03,5.951772084766e-03,5.021144474474e-03,3.996511132497e-03,3.371610926008e-03,3.330669073875e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,3.892128493147e-01,9.360222531293e-01,3.934172951127e-01,9.387186629526e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,38,16,7.363348697763e-03,1.833152570976e-01,2.721518584611e-01,2.158748427476e-02,3.703552526751e-03,1.988185301701e+00,3.410934133892e-01,1.746076147856e-01,1,1,1,5.956954366866e-01,1.032416662052e-01,2.071657687997e-02,1.725714352374e-02,1.110935341847e-02,9.254217408081e-03,5.918148753654e-03,4.929885039809e-03,3.982615986962e-03,3.317564290912e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,3.832227235830e-01,9.374130737135e-01,3.871757281738e-01,9.415041782730e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,39,16,7.322369554313e-03,1.822576088454e-01,2.706375793813e-01,2.125184284759e-02,3.619577551568e-03,2.022990100362e+00,3.445522163336e-01,1.727914436150e-01,1,1,1,5.891974640628e-01,1.024713043380e-01,2.076401643721e-02,1.708623774670e-02,1.094713756680e-02,9.008150984551e-03,5.886035999726e-03,4.843485400864e-03,3.968784762949e-03,3.265822883076e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,3.775004619352e-01,9.374130737135e-01,3.812128061672e-01,9.415041782730e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,40,16,7.282739936013e-03,1.812349149841e-01,2.691661192056e-01,2.093152453202e-02,3.539691436165e-03,2.057450505885e+00,3.479316532760e-01,1.710799196566e-01,1,1,1,5.829800311108e-01,1.017347458061e-01,2.080527723358e-02,1.691886137918e-02,1.079055575892e-02,8.774885094774e-03,5.855350161941e-03,4.761573547146e-03,3.951598925221e-03,3.213442132559e-03,4.440892098501e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,3.720273456222e-01,9.388038942976e-01,3.755093080350e-01,9.415041782730e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,41,16,7.244374413631e-03,1.802449968777e-01,2.677351276220e-01,2.062540165272e-02,3.463601492677e-03,2.091572725369e+00,3.512355558261e-01,1.694655088573e-01,1,1,1,5.770214685385e-01,1.010324710022e-01,2.084076852802e-02,1.675490310200e-02,1.063933384611e-02,8.553475723399e-03,5.826012996631e-03,4.683813991711e-03,3.920644525898e-03,3.151996004394e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,3.667863890595e-01,9.394993045897e-01,3.700477737532e-01,9.415041782730e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,42,16,7.207195342143e-03,1.792858717268e-01,2.663424482312e-01,2.033245816962e-02,3.391041950252e-03,2.125363073614e+00,3.544674865192e-01,1.679413007670e-01,1,1,1,5.713023690976e-01,9.782823471456e-02,2.087087427246e-02,1.659426060534e-02,1.049321440398e-02,8.343068533417e-03,5.797951258826e-03,4.609903395040e-03,3.890015584141e-03,3.092919420596e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,3.617621435707e-01,9.394993045897e-01,3.648123065542e-01,9.415041782730e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,43,16,7.171131989410e-03,1.783557307588e-01,2.649860981118e-01,2.005177610850e-02,3.321770984325e-03,2.158827933427e+00,3.576307630111e-01,1.665009511313e-01,1,1,1,5.658053074389e-01,9.329456293110e-02,2.089595433119e-02,1.643683892352e-02,1.035195552079e-02,8.142888462612e-03,5.771096321947e-03,4.539566805732e-03,3.859718044726e-03,3.036069221144e-03,3.330669073875e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,3.569405270734e-01,9.394993045897e-01,3.597884011067e-01,9.415041782730e-01
