model,partition,optimiser,driver,seed,shared,round,n_clients,disp_rms_coord,disp_mean_l2,disp_max_l2,disp_rel_to_weights,delta_rms,delta_disp_rel,weights_rms,min_pair_l2,krum_idx_flower,krum_idx_ref,krum_sel_agree,krum_score_best,krum_score_margin_rel,gap_krum,relgap_krum,gap_multikrum3,relgap_multikrum3,gap_median,relgap_median,gap_trimmed,relgap_trimmed,noise_fedavg,noise_krum,noise_multikrum3,noise_median,noise_trimmed,train_loss,train_acc,test_loss,test_acc
logreg,iid,sgd,fedavg,0,0.000000000000e+00,1,16,3.196543581713e-02,8.092965615973e-01,9.526991141767e-01,4.575556505908e-01,6.920328773121e-02,4.619063178224e-01,6.986130709095e-02,9.369388896490e-01,13,13,1,1.483923534443e+01,1.334975339658e-02,1.004412691334e-01,3.931048002616e-01,6.232991272588e-02,2.439454230700e-01,2.124309004533e-02,8.314073230315e-02,1.428121855370e-02,5.589351484189e-02,5.551115123126e-17,2.775557561563e-17,5.551115123126e-17,0.000000000000e+00,1.110223024625e-16,1.604427381753e+00,8.657858136300e-01,1.622234497675e+00,8.412256267409e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,2,16,2.740547682859e-02,6.934646558506e-01,8.631128194519e-01,2.231663020673e-01,5.346728291369e-02,5.125653546455e-01,1.228029347384e-01,7.904592517317e-01,1,1,1,1.092278622846e+01,1.081663839150e-02,1.156155048912e-01,2.565117002760e-01,5.686338235862e-02,1.261606123330e-01,2.278219457920e-02,5.054598406184e-02,1.466533335300e-02,3.253741439814e-02,1.110223024625e-16,5.551115123126e-17,5.551115123126e-17,0.000000000000e+00,1.110223024625e-16,1.189566971955e+00,8.949930458971e-01,1.209239990686e+00,8.969359331476e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,3,16,2.439135974048e-02,6.177935229756e-01,7.458024713796e-01,1.488610096656e-01,4.142307477724e-02,5.888350845911e-01,1.638532466982e-01,7.309836551395e-01,1,1,1,8.285181656765e+00,6.753764452234e-02,9.842046661697e-02,1.663128624566e-01,5.122468951203e-02,8.656049939644e-02,1.879281102296e-02,3.175646592896e-02,1.417042505783e-02,2.394546616779e-02,1.665334536938e-16,5.551115123126e-17,1.110223024625e-16,0.000000000000e+00,1.110223024625e-16,9.419554888722e-01,9.095966620306e-01,9.584830174539e-01,9.136490250696e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,4,16,2.212719386792e-02,5.593994818167e-01,7.422160740943e-01,1.127016395688e-01,3.290766252336e-02,6.724024792772e-01,1.963342676520e-01,6.308642419548e-01,1,1,1,6.819405502161e+00,2.206802822854e-02,9.250101328825e-02,1.327208402397e-01,4.500858923738e-02,6.457851183720e-02,2.445918322762e-02,3.509413826020e-02,1.275372676020e-02,1.829910042743e-02,2.220446049250e-16,5.551115123126e-17,1.110223024625e-16,0.000000000000e+00,2.220446049250e-16,7.868132843049e-01,9.095966620306e-01,8.022271308446e-01,9.108635097493e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,5,16,2.019165338776e-02,5.106027479135e-01,6.509746184911e-01,9.056930597879e-02,2.707793653954e-02,7.456865613920e-01,2.229414609017e-01,5.897031240445e-01,1,1,1,5.442888783364e+00,9.701628993667e-02,6.898969061476e-02,8.833351531896e-02,3.460248834563e-02,4.430458242552e-02,1.997725552807e-02,2.557862184183e-02,1.087226345940e-02,1.392070673582e-02,2.220446049250e-16,1.110223024625e-16,1.665334536938e-16,0.000000000000e+00,1.665334536938e-16,6.806003089782e-01,9.158553546592e-01,6.948861513984e-01,9.220055710306e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,6,16,1.933340146046e-02,4.880720278073e-01,6.402226294427e-01,7.876399273250e-02,2.299907223621e-02,8.406165806123e-01,2.454598959466e-01,5.377431210391e-01,1,1,1,4.768241811671e+00,1.223098964194e-01,6.137767797260e-02,7.201094644224e-02,3.581468709996e-02,4.201933992602e-02,1.640098781221e-02,1.924234826009e-02,1.031401159232e-02,1.210084449123e-02,2.220446049250e-16,1.110223024625e-16,1.665334536938e-16,0.000000000000e+00,2.220446049250e-16,6.048995608597e-01,9.207232267038e-01,6.180260700220e-01,9.247910863510e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,7,16,1.847774019111e-02,4.672373725615e-01,5.788358082959e-01,6.978160998538e-02,1.983654271050e-02,9.315000330844e-01,2.647938360118e-01,5.260933806226e-01,1,1,1,4.473876423641e+00,9.389826208003e-02,5.841063723718e-02,6.375665571934e-02,3.272151165660e-02,3.571633955705e-02,1.448651051378e-02,1.581238464582e-02,8.811681638228e-03,9.618168523582e-03,1.665334536938e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,5.481527368572e-01,9.290681502086e-01,5.586041376939e-01,9.303621169916e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,8,16,1.778669661406e-02,4.499264804755e-01,5.740538500833e-01,6.311431258541e-02,1.750621342069e-02,1.016021922425e+00,2.818171645297e-01,5.252678861460e-01,1,1,1,4.347308574327e+00,7.360394712121e-02,6.334978446445e-02,6.521063250555e-02,3.379024834546e-02,3.478280921956e-02,1.508161712699e-02,1.552462727966e-02,7.967759108427e-03,8.201805507388e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,1.110223024625e-16,5.044558733806e-01,9.262865090403e-01,5.142166375610e-01,9.303621169916e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,9,16,1.760663885543e-02,4.436930325366e-01,5.810732786443e-01,5.929284664697e-02,1.562190929942e-02,1.127047822258e+00,2.969437267916e-01,4.601191565807e-01,1,1,1,3.775821653640e+00,1.455219941363e-01,4.879436865266e-02,4.780484126274e-02,3.028653984563e-02,2.967234272513e-02,1.480518159384e-02,1.450493930965e-02,8.040538635411e-03,7.877480204096e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,4.691197160769e-01,9.304589707928e-01,4.775244377577e-01,9.359331476323e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,10,16,1.718036552255e-02,4.334501659660e-01,5.716612188495e-01,5.531023252269e-02,1.418359808565e-02,1.211284006978e+00,3.106182118381e-01,4.798734117967e-01,1,1,1,3.723131041388e+00,1.277171172594e-01,5.510809054013e-02,5.144014943563e-02,3.255845519827e-02,3.039139597066e-02,1.577482135154e-02,1.472486452879e-02,8.023098060855e-03,7.489088428614e-03,4.440892098501e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,4.399899480939e-01,9.318497913769e-01,4.468154621399e-01,9.359331476323e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,11,16,1.684825564585e-02,4.237169649090e-01,6.050409668940e-01,5.214407239725e-02,1.299147308101e-02,1.296870304145e+00,3.231097010893e-01,4.635305100018e-01,1,1,1,3.447552409019e+00,1.437120917816e-01,5.263419847720e-02,4.681856382875e-02,3.132546446027e-02,2.786426505447e-02,1.257698734410e-02,1.118733640445e-02,8.628815338968e-03,7.675404079515e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,4.156859094799e-01,9.346314325452e-01,4.210547077532e-01,9.359331476323e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,12,16,1.649750530916e-02,4.148400306243e-01,5.568691252205e-01,4.930575800683e-02,1.199511196684e-02,1.375352339750e+00,3.345959169084e-01,4.511297762199e-01,1,1,1,3.141712128934e+00,1.973303090479e-01,4.170591084790e-02,3.557861556149e-02,2.811124715314e-02,2.398123515545e-02,1.243411749598e-02,1.060733783874e-02,8.011768491228e-03,6.834705808408e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,3.949130697340e-01,9.360222531293e-01,4.000329886608e-01,9.359331476323e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,13,16,1.615766327697e-02,4.053803632768e-01,5.417851864320e-01,4.680232584782e-02,1.112766478330e-02,1.452026421681e+00,3.452320581141e-01,4.215885218336e-01,1,1,1,3.039934664135e+00,1.354553837965e-01,4.761882259399e-02,3.910069870059e-02,2.575498904614e-02,2.114789933629e-02,1.313074188581e-02,1.078189577617e-02,7.557653696133e-03,6.205729666513e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,3.769454256427e-01,9.367176634214e-01,3.813711827890e-01,9.415041782730e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,14,16,1.582018998092e-02,3.975303953863e-01,5.390106327581e-01,4.454167243722e-02,1.041850309977e-02,1.518470535491e+00,3.551772781595e-01,4.203978257915e-01,1,1,1,3.007848758968e+00,1.148126202633e-01,4.552864217529e-02,3.611673035925e-02,3.065755314653e-02,2.431986827555e-02,1.669269273809e-02,1.324189463570e-02,8.752401485774e-03,6.943060661475e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,3.612973043900e-01,9.381084840056e-01,3.648752091491e-01,9.415041782730e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,15,16,1.557642417114e-02,3.918566840025e-01,5.290520578178e-01,4.273516288509e-02,9.774850316860e-03,1.593520480235e+00,3.644873008447e-01,4.217197471800e-01,1,1,1,2.884303521433e+00,1.617763144245e-01,4.538668218759e-02,3.490233800867e-02,2.629425739526e-02,2.022027200629e-02,1.221614069418e-02,9.394206650916e-03,7.162352425963e-03,5.507845765746e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,3.474777397179e-01,9.394993045897e-01,3.501146842675e-01,9.415041782730e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,16,16,1.546167062495e-02,3.877351067998e-01,5.253663522086e-01,4.142559440816e-02,9.249962407999e-03,1.671538752587e+00,3.732395598866e-01,3.951509653824e-01,1,1,1,2.811164176067e+00,1.264867163085e-01,4.659044211513e-02,3.481156283571e-02,2.383540464159e-02,1.780939713654e-02,1.071994343696e-02,8.009754095677e-03,7.642456751795e-03,5.710309912424e-03,4.440892098501e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,3.352078194749e-01,9.388038942976e-01,3.378751091367e-01,9.415041782730e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,17,16,1.535301125802e-02,3.866701237694e-01,4.990508586329e-01,4.024167761700e-02,8.805866373560e-03,1.743498096237e+00,3.815201593766e-01,3.986196832011e-01,1,1,1,2.819613080136e+00,1.295422709445e-01,4.907861763846e-02,3.573467524662e-02,3.112226387949e-02,2.266045879421e-02,1.026460335330e-02,7.473769332043e-03,7.304183996488e-03,5.318255802941e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,3.240746569830e-01,9.415855354659e-01,3.260275513274e-01,9.470752089136e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,18,16,1.531744475283e-02,3.846277549051e-01,5.177512604430e-01,3.933880971895e-02,8.326201742627e-03,1.839667741224e+00,3.893723491449e-01,3.817710916315e-01,1,1,1,2.727225461286e+00,1.192337429771e-01,4.705793141873e-02,3.344231094816e-02,2.939767992271e-02,2.089183105781e-02,1.216015947019e-02,8.641770301436e-03,8.068687448936e-03,5.734114239103e-03,4.440892098501e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,3.141059432497e-01,9.408901251739e-01,3.160161485915e-01,9.470752089136e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,19,16,1.503491301760e-02,3.769280861445e-01,5.273705447340e-01,3.788348582121e-02,7.979518732909e-03,1.884187946774e+00,3.968724812853e-01,3.892350956539e-01,1,1,1,2.676702963796e+00,8.688956537016e-02,5.246888116580e-02,3.644918663141e-02,3.014311483792e-02,2.093987891427e-02,1.392920325978e-02,9.676366599818e-03,8.513968113337e-03,5.914500287441e-03,3.330669073875e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,3.049060730260e-01,9.429763560501e-01,3.063268488100e-01,9.498607242340e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,20,16,1.499508741910e-02,3.753470378475e-01,5.171990292033e-01,3.711451680896e-02,7.661939163972e-03,1.957087768278e+00,4.040221645963e-01,3.624824275306e-01,1,1,1,2.485196996475e+00,1.682342807158e-01,3.744704698179e-02,2.547028902659e-02,2.909345056346e-02,1.978843872503e-02,1.193715379637e-02,8.119271928073e-03,7.716738199234e-03,5.248679618786e-03,4.440892098501e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,2.968259042129e-01,9.450625869263e-01,2.983704043571e-01,9.526462395543e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,21,16,1.482052959492e-02,3.711754695859e-01,5.109802516002e-01,3.607430893089e-02,7.297261741349e-03,2.030971358879e+00,4.108333613074e-01,3.662563851869e-01,1,1,1,2.452936450613e+00,1.475932799050e-01,4.406272355629e-02,2.936940122550e-02,2.703365919720e-02,1.801891302842e-02,1.274459602932e-02,8.494734869571e-03,6.253772904661e-03,4.168366155930e-03,3.330669073875e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,2.890656253740e-01,9.443671766342e-01,2.902473746449e-01,9.498607242340e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,22,16,1.461018310036e-02,3.676417105782e-01,4.841618838923e-01,3.500469511453e-02,6.980831355137e-03,2.092900165767e+00,4.173778132493e-01,3.526004077209e-01,1,1,1,2.667104560780e+00,3.920364852395e-02,5.569656949368e-02,3.643325901497e-02,3.054427354127e-02,1.998017902125e-02,1.032019706861e-02,6.750836116199e-03,6.812089577629e-03,4.456048662801e-03,2.220446049250e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,2.819567438206e-01,9.436717663421e-01,2.827010798474e-01,9.526462395543e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,23,16,1.460806440202e-02,3.658373279364e-01,4.782788461051e-01,3.447800491568e-02,6.742117819814e-03,2.166687796390e+00,4.236922767934e-01,3.667445561912e-01,1,1,1,2.458377067702e+00,1.413827011362e-01,4.842402618874e-02,3.112988559386e-02,2.406245501618e-02,1.546879784100e-02,1.234800207622e-02,7.938040724810e-03,7.670823384539e-03,4.931268074254e-03,4.440892098501e-16,1.110223024625e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,2.753986704455e-01,9.471488178025e-01,2.758821169551e-01,9.526462395543e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,24,16,1.454678028376e-02,3.648619256577e-01,4.840906504249e-01,3.384807024668e-02,6.497114587994e-03,2.238960093245e+00,4.297669018571e-01,3.571274674610e-01,1,1,1,2.486670277722e+00,1.062406738076e-01,4.378959955197e-02,2.769427054894e-02,3.337401482713e-02,2.110704380454e-02,1.017941675614e-02,6.437864802586e-03,7.013246369748e-03,4.435453723655e-03,2.220446049250e-16,1.110223024625e-16,4.440892098501e-16,0.000000000000e+00,2.220446049250e-16,2.692512259594e-01,9.492350486787e-01,2.696419605141e-01,9.554317548747e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,25,16,1.432611889809e-02,3.586579646387e-01,4.903650794214e-01,3.288746386206e-02,6.269399081101e-03,2.285086451312e+00,4.356103273328e-01,3.508092020853e-01,1,1,1,2.282509714220e+00,1.096695983626e-01,4.139213949763e-02,2.578716792196e-02,2.477173265656e-02,1.543270866125e-02,1.071827025629e-02,6.677447416017e-03,6.826600869690e-03,4.252950079397e-03,4.440892098501e-16,2.220446049250e-16,3.330669073875e-16,0.000000000000e+00,4.440892098501e-16,2.636136055538e-01,9.506258692629e-01,2.638721633819e-01,9.554317548747e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,26,16,1.443136246580e-02,3.604069085703e-01,4.829418624842e-01,3.270525141884e-02,6.104494709421e-03,2.364055200757e+00,4.412552064189e-01,3.381038897369e-01,1,1,1,2.343359314919e+00,9.471310223955e-02,4.372796318782e-02,2.682655461924e-02,2.623740610894e-02,1.609631816203e-02,9.903155589686e-03,6.075461214335e-03,6.921743941550e-03,4.246402722002e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,2.582150005125e-01,9.506258692629e-01,2.580644030102e-01,9.554317548747e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,27,16,1.410741449828e-02,3.533740113444e-01,4.677308209991e-01,3.158038198643e-02,5.863712701922e-03,2.405884328824e+00,4.467144983980e-01,3.414800558267e-01,1,1,1,2.297049552732e+00,7.392720630016e-02,4.588646444369e-02,2.775717146749e-02,2.634543668986e-02,1.593661251639e-02,1.076728782024e-02,6.513237790049e-03,6.999033333135e-03,4.233783768042e-03,3.330669073875e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,2.532281454992e-01,9.534075104312e-01,2.530058170033e-01,9.610027855153e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,28,16,1.416423799035e-02,3.544500830442e-01,4.855562932820e-01,3.133522232141e-02,5.703423409844e-03,2.483462470261e+00,4.520228975902e-01,3.156163648500e-01,1,1,1,2.336400769094e+00,6.252704118606e-02,4.479536066063e-02,2.674303421340e-02,2.648660011756e-02,1.581262083158e-02,8.767696831018e-03,5.234354916818e-03,6.863110433810e-03,4.097308168411e-03,3.330669073875e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,2.484805374602e-01,9.534075104312e-01,2.482279996364e-01,9.610027855153e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,29,16,1.416141175604e-02,3.548169156313e-01,4.756276613949e-01,3.097753037531e-02,5.539117271258e-03,2.556618873106e+00,4.571510893371e-01,3.472634063654e-01,1,1,1,2.257929820717e+00,1.081423178317e-01,4.404198627241e-02,2.595504482927e-02,2.346363226621e-02,1.382770576150e-02,9.912006454623e-03,5.841393489533e-03,7.567691669919e-03,4.459830111475e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,2.220446049250e-16,2.440608620736e-01,9.541029207232e-01,2.438409688079e-01,9.610027855153e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,30,16,1.397652949544e-02,3.510385178809e-01,4.568758965610e-01,3.024345607690e-02,5.355601947244e-03,2.609702818305e+00,4.621340054492e-01,3.450848106621e-01,1,1,1,2.370555169254e+00,2.577740628061e-02,4.813486188392e-02,2.802304100587e-02,2.769937759759e-02,1.612595868928e-02,1.005751521120e-02,5.855260618807e-03,6.387432124961e-03,3.718620254726e-03,4.440892098501e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,2.398757769689e-01,9.534075104312e-01,2.395319646787e-01,9.610027855153e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,31,16,1.409472755115e-02,3.524372386708e-01,4.906907269987e-01,3.018330062131e-02,5.217872271446e-03,2.701240432480e+00,4.669710489249e-01,3.157436284944e-01,1,1,1,2.261616641472e+00,6.933279370377e-02,4.570825162677e-02,2.630300612572e-02,2.473947619312e-02,1.423643588839e-02,1.003005931876e-02,5.771839926342e-03,7.411728953951e-03,4.265110677823e-03,4.440892098501e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,2.359170226481e-01,9.554937413074e-01,2.355794620558e-01,9.637883008357e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,32,16,1.388042073154e-02,3.469052739358e-01,4.662214563438e-01,2.942765909165e-02,5.087128057723e-03,2.728537708121e+00,4.716794050221e-01,3.263533414215e-01,1,1,1,2.130178303965e+00,1.127536801890e-01,4.320135902216e-02,2.458763750990e-02,2.530578944299e-02,1.440254639690e-02,1.028491622931e-02,5.853561040434e-03,6.522427657834e-03,3.712176898256e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,2.321874934352e-01,9.554937413074e-01,2.318891735034e-01,9.637883008357e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,33,16,1.366427731571e-02,3.409415982617e-01,4.623942551037e-01,2.869054338179e-02,4.964857696759e-03,2.752199186822e+00,4.762641520543e-01,3.007823826438e-01,1,1,1,2.105298346966e+00,6.601280662333e-02,4.073638414965e-02,2.293561717018e-02,2.321347382246e-02,1.306977435273e-02,9.557826989563e-03,5.381298939203e-03,7.637780576760e-03,4.300264124938e-03,6.661338147751e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,2.285937337414e-01,9.554937413074e-01,2.280620868514e-01,9.637883008357e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,34,16,1.373640640827e-02,3.438025378972e-01,4.582926672216e-01,2.857365989382e-02,4.846675481730e-03,2.834191490652e+00,4.807366805413e-01,3.200031814254e-01,1,1,1,2.150429559866e+00,1.217433820042e-01,4.214977928273e-02,2.349278553612e-02,2.870135915299e-02,1.599711520797e-02,8.791405969220e-03,4.900016524654e-03,6.351815930832e-03,3.540275938980e-03,4.440892098501e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,2.252022535986e-01,9.561891515994e-01,2.247950773958e-01,9.637883008357e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,35,16,1.366494563294e-02,3.419158397127e-01,4.714296893202e-01,2.816942513664e-02,4.732202236340e-03,2.887650389919e+00,4.850984912422e-01,2.999322069017e-01,1,1,1,2.176161836266e+00,2.382766433296e-02,4.702510297386e-02,2.594682065800e-02,2.707008125486e-02,1.493633185467e-02,8.703033421525e-03,4.802031959280e-03,6.571444776870e-03,3.625895283721e-03,4.440892098501e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,2.219610701673e-01,9.554937413074e-01,2.214390368397e-01,9.637883008357e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,36,16,1.358043260434e-02,3.399322624636e-01,4.501238995802e-01,2.775135916081e-02,4.622699126949e-03,2.937771252549e+00,4.893609904164e-01,3.225753112334e-01,1,1,1,2.068863064327e+00,9.988012669223e-02,4.312422416889e-02,2.356797940185e-02,2.409214483088e-02,1.316668726368e-02,8.719778271928e-03,4.765478305110e-03,6.523140447078e-03,3.564985635221e-03,4.440892098501e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,2.189030194810e-01,9.575799721836e-01,2.184592089399e-01,9.637883008357e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,37,16,1.376751544822e-02,3.446548920958e-01,4.778857976135e-01,2.789653116988e-02,4.507060346447e-03,3.054655227563e+00,4.935206948985e-01,3.156596548345e-01,1,1,1,2.156018541630e+00,8.223969321028e-02,4.431526847398e-02,2.399314736004e-02,2.462953414602e-02,1.333490831769e-02,9.812357667883e-03,5.312601087211e-03,7.220551552806e-03,3.909346899905e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,6.661338147751e-16,2.159404817622e-01,9.568845618915e-01,2.155138888495e-01,9.637883008357e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,38,16,1.353704534754e-02,3.383910532969e-01,4.466440665524e-01,2.720598250689e-02,4.470928452158e-03,3.027792882932e+00,4.975760513009e-01,2.973267559140e-01,1,1,1,2.073672979276e+00,7.780664151134e-02,4.148188548080e-02,2.225094475410e-02,2.611771021784e-02,1.400957840814e-02,8.142772954901e-03,4.367795462154e-03,5.909637729081e-03,3.169938422576e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,2.131596429401e-01,9.582753824757e-01,2.125640301792e-01,9.637883008357e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,39,16,1.337569056276e-02,3.341940283152e-01,4.506323981653e-01,2.666935508682e-02,4.342315882065e-03,3.080312654821e+00,5.015378331877e-01,3.059008915802e-01,1,1,1,2.078494476438e+00,2.565965147129e-02,4.410429289737e-02,2.346059773035e-02,2.391004539675e-02,1.271857952860e-02,8.511158010072e-03,4.527379109295e-03,6.340196823196e-03,3.372569820956e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,2.104038542373e-01,9.589707927677e-01,2.098034211420e-01,9.637883008357e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,40,16,1.354517381435e-02,3.380615358431e-01,4.539885179693e-01,2.679952496540e-02,4.233716053381e-03,3.199358115558e+00,5.054258921320e-01,3.113992566947e-01,1,1,1,2.016524554173e+00,9.167036252300e-02,4.003252953321e-02,2.112267839270e-02,2.193614391611e-02,1.157434013085e-02,9.610042878880e-03,5.070622502188e-03,7.109466536030e-03,3.751223740674e-03,4.440892098501e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,2.078176300010e-01,9.589707927677e-01,2.074232831352e-01,9.637883008357e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,41,16,1.347435974088e-02,3.362143340643e-01,4.702875836170e-01,2.646008579957e-02,4.170857152679e-03,3.230597272369e+00,5.092334107663e-01,3.094982949631e-01,1,1,1,2.081684744652e+00,3.043793843969e-02,4.391928936462e-02,2.298419112433e-02,2.283025467487e-02,1.194771009403e-02,8.658652179039e-03,4.531314587307e-03,6.547122670317e-03,3.426292204313e-03,6.661338147751e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,2.053205154020e-01,9.596662030598e-01,2.049244428635e-01,9.637883008357e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,42,16,1.343051093941e-02,3.358615219426e-01,4.541798639415e-01,2.618188080129e-02,4.094400629387e-03,3.280214164441e+00,5.129696770581e-01,3.062428285147e-01,1,1,1,2.096142142902e+00,4.281917307520e-02,4.646112167209e-02,2.411808643904e-02,2.229199906981e-02,1.157183341933e-02,9.388045503082e-03,4.873358300193e-03,7.061838179028e-03,3.665818161308e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,2.029236584740e-01,9.596662030598e-01,2.023894891033e-01,9.637883008357e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,43,16,1.342480208201e-02,3.351568187983e-01,4.584997851590e-01,2.598561762639e-02,3.981322368125e-03,3.371945509736e+00,5.166243217701e-01,2.971453297166e-01,1,1,1,2.100454287118e+00,2.889140250573e-02,4.313095192037e-02,2.222397927623e-02,2.392325541936e-02,1.232687684801e-02,8.724254562782e-03,4.495325142876e-03,6.199484747109e-03,3.194393223628e-03,3.330669073875e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,2.006019144934e-01,9.596662030598e-01,2.001675794150e-01,9.637883008357e-01
logreg,iid,sgd,fedavg,0,0.000000000000e+00,44,16,1.333342874201e-02,3.326853025146e-01,4.825073452446e-01,2.563105535327e-02,3.934753477191e-03,3.388631287652e+00,5.202059984747e-01,3.023213828444e-01,3,3,1,2.072928663105e+00,1.097118681851e-02,3.816319544807e-02,1.952488428790e-02,2.420634820541e-02,1.238434418801e-02,9.845008837659e-03,5.036859626448e-03,6.718213755107e-03,3.437142635719e-03,4.440892098501e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,1.983659143388e-01,9.596662030598e-01,1.980137805760e-01,9.665738161560e-01
